SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-7-2018,Single Family Residential,5288 Elmwood Dr,SAN JOSE,CA,95130,2200000,5,3.0,SAN JOSE,2719,7491,1996,1373,809,,Sold,,,https://www.redfin.com/CA/San-Jose/5288-Elmwood-Dr-95130/home/1298897,MLSListings,ML81691345,N,Y,37.2871597,-121.9938961
PAST SALE,June-8-2020,Single Family Residential,5021 Mccoy Ave,SAN JOSE,CA,95130,1525000,3,2.0,SAN JOSE,1578,6008,1959,549,966,,Sold,,,https://www.redfin.com/CA/San-Jose/5021-McCoy-Ave-95130/home/1456763,MLSListings,ML81789811,N,Y,37.2765004,-121.9884766
PAST SALE,September-3-2021,Single Family Residential,1310 Vernal Dr,SAN JOSE,CA,95130,1380000,2,2.0,SAN JOSE,988,6435,1958,97,1397,,Sold,,,https://www.redfin.com/CA/San-Jose/1310-Vernal-Dr-95130/home/1191150,MLSListings,ML81854333,N,Y,37.3000407,-121.9733274
PAST SALE,,Single Family Residential,1493 Hartley Ct,San Jose,CA,95130,1720000,3,3.0,,2302,10386,1959,,747,,,,,https://www.redfin.com/CA/San-Jose/1493-Hartley-Ct-95130/home/1662422,,,N,Y,37.2963625,-121.9697508
PAST SALE,October-31-2018,Single Family Residential,1968 Serge Ave,SAN JOSE,CA,95130,1433000,3,2.0,SAN JOSE,1330,6200,1958,1135,1077,,Sold,,,https://www.redfin.com/CA/San-Jose/1968-Serge-Ave-95130/home/1805802,MLSListings,ML81725739,N,Y,37.2862137,-121.9929188
PAST SALE,June-25-2019,Single Family Residential,1371 Poe Ln,SAN JOSE,CA,95130,1380000,4,2.0,SAN JOSE,1502,6405,1959,898,919,,Sold,,,https://www.redfin.com/CA/San-Jose/1371-Poe-Ln-95130/home/758304,MLSListings,ML81750371,N,Y,37.2988431,-121.9697508
PAST SALE,July-24-2019,Single Family Residential,1348 San Tomas Aquino Rd,SAN JOSE,CA,95130,1260000,3,2.0,SAN JOSE,1766,10466,1949,869,713,,Sold,,,https://www.redfin.com/CA/San-Jose/1348-San-Tomas-Aquino-Rd-95130/home/757079,MLSListings,ML81755589,N,Y,37.2997571,-121.9763929
MLS Listing,,Single Family Residential,1518 Pyramid Ct,SAN JOSE,CA,95130,2188000,5,3.0,SAN JOSE,2658,8763,1967,1,823,,Active,December-11-2021 12:00 PM,December-11-2021 02:00 PM,https://www.redfin.com/CA/San-Jose/1518-Pyramid-Ct-95130/home/1847172,MLSListings,ML81872090,N,Y,37.2963021,-121.9729497
MLS Listing,,Single Family Residential,5004 Kingston Way,SAN JOSE,CA,95130,1698000,3,2.0,SAN JOSE,1127,6600,1960,7,1507,,Active,,,https://www.redfin.com/CA/San-Jose/5004-Kingston-Way-95130/home/1427210,MLSListings,ML81871623,N,Y,37.2730871,-121.9880768
MLS Listing,,Townhouse,5104 Westmont Ave #4,SAN JOSE,CA,95130,830000,2,2.5,SAN JOSE,1105,418,1969,70,751,447,Active,,,https://www.redfin.com/CA/San-Jose/5104-Westmont-Ave-95130/unit-4/home/665228,MLSListings,ML81864905,N,Y,37.2716172,-121.9929739
PAST SALE,,Single Family Residential,12779 LANTANA AVE,SAN JOSE,CA,95130,1550000,4,3.0,,2534,10161,2020,,612,,,,,https://www.redfin.com/CA/SAN-JOSE/12779-LANTANA-AVE-95130/home/1740764,,,N,Y,37.282401,-121.987266
PAST SALE,August-2-2018,Single Family Residential,12843 Lantana Ave,SARATOGA,CA,95070,1820000,4,3.0,SARATOGA,2197,10112,1952,1225,828,,Sold,,,https://www.redfin.com/CA/Saratoga/12843-Lantana-Ave-95070/home/814407,MLSListings,ML81711379,N,Y,37.2815734,-121.9872328
PAST SALE,March-11-2021,Single Family Residential,4018 Hamilton Park Dr,San Jose,CA,95130,1960000,4,2.0,San Jose,1907,6600,1967,273,1028,,Sold,,,https://www.redfin.com/CA/San-Jose/4018-Hamilton-Park-Dr-95130/home/756721,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40935934,N,Y,37.2954919,-121.973394
PAST SALE,,Single Family Residential,4891 Alex Dr,San Jose,CA,95130,1800000,3,2.0,,1256,5621,1963,,1433,,,,,https://www.redfin.com/CA/San-Jose/4891-Alex-Dr-95130/home/1084726,,,N,Y,37.2797755,-121.9868996
PAST SALE,July-30-2021,Single Family Residential,4905 Alex Dr,SAN JOSE,CA,95130,1650000,6,3.0,SAN JOSE,2468,5696,1964,132,669,,Sold,,,https://www.redfin.com/CA/San-Jose/4905-Alex-Dr-95130/home/1066222,MLSListings,ML81850877,N,Y,37.2797475,-121.9870551
PAST SALE,June-29-2017,Single Family Residential,5204 Yorkton Way,SAN JOSE,CA,95130,1650000,4,2.0,SAN JOSE,2018,6161,1959,1624,818,,Sold,,,https://www.redfin.com/CA/San-Jose/5204-Yorkton-Way-95130/home/772981,MLSListings,ML81650335,N,Y,37.2731338,-121.9922303
PAST SALE,March-15-2021,Single Family Residential,4801 Manitoba Dr,SAN JOSE,CA,95130,1777050,3,2.0,SAN JOSE,1415,5988,1961,269,1256,,Sold,,,https://www.redfin.com/CA/San-Jose/4801-Manitoba-Dr-95130/home/598836,MLSListings,ML81828276,N,Y,37.2740102,-121.984323
PAST SALE,August-13-2019,Single Family Residential,4819 Manitoba Dr,SAN JOSE,CA,95130,1630000,4,2.5,SAN JOSE,1953,5981,1962,849,835,,Sold,,,https://www.redfin.com/CA/San-Jose/4819-Manitoba-Dr-95130/home/815186,MLSListings,ML81758092,N,Y,37.2740319,-121.9845007
PAST SALE,July-28-2020,Single Family Residential,4786 Manitoba Dr,SAN JOSE,CA,95130,1250000,3,1.0,SAN JOSE,1045,7248,1962,499,1196,,Sold,,,https://www.redfin.com/CA/San-Jose/4786-Manitoba-Dr-95130/home/861749,MLSListings,ML81796739,N,Y,37.2735495,-121.9841675
PAST SALE,April-30-2021,Single Family Residential,4768 Manitoba Dr,SAN JOSE,CA,95130,2080000,4,2.5,SAN JOSE,2183,7150,1961,223,953,,Sold,,,https://www.redfin.com/CA/San-Jose/4768-Manitoba-Dr-95130/home/848293,MLSListings,ML81835795,N,Y,37.2735278,-121.9839898
PAST SALE,June-13-2018,Single Family Residential,4925 Vanderbilt Dr,SAN JOSE,CA,95130,1770000,4,2.0,SAN JOSE,1717,5728,1964,1275,1031,,Sold,,,https://www.redfin.com/CA/San-Jose/4925-Vanderbilt-Dr-95130/home/1451923,MLSListings,ML81705726,N,Y,37.2790441,-121.9871439
PAST SALE,March-24-2021,Single Family Residential,2102 Weston Dr,SAN JOSE,CA,95130,1300000,3,1.0,SAN JOSE,1036,6619,1959,260,1255,,Sold,,,https://www.redfin.com/CA/San-Jose/2102-Weston-Dr-95130/home/1701477,MLSListings,ML81830907,N,Y,37.2833628,-121.979414
PAST SALE,November-20-2018,Single Family Residential,2467 Le Bain Dr,SAN JOSE,CA,95130,1602500,4,2.0,SAN JOSE,1535,5865,1959,1115,1044,,Sold,,,https://www.redfin.com/CA/San-Jose/2467-Le-Bain-Dr-95130/home/1838906,MLSListings,ML81728308,N,Y,37.2776058,-121.9823683
PAST SALE,August-10-2017,Single Family Residential,2087 Heather Glen Dr,San Jose,CA,95130-3101,1805000,4,3.0,San Jose,,3639,2005,1582,,74,Sold,,,https://www.redfin.com/CA/San-Jose/2087-Heather-Glen-Dr-95130/home/2122033,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40787823,N,Y,37.2851267,-121.9848561
PAST SALE,June-17-2019,Single Family Residential,2029 Woodglen Dr,SAN JOSE,CA,95130,1980000,5,3.0,SAN JOSE,2683,4363,2005,906,738,75,Sold,,,https://www.redfin.com/CA/San-Jose/2029-Woodglen-Dr-95130/home/2121810,MLSListings,ML81752519,N,Y,37.2855293,-121.9847673
PAST SALE,September-1-2021,Single Family Residential,2076 Heather Glen Dr,SAN JOSE,CA,95130,2260000,4,2.5,SAN JOSE,2406,3006,2005,99,939,82,Sold,,,https://www.redfin.com/CA/San-Jose/2076-Heather-Glen-Dr-95130/home/2122054,MLSListings,ML81856673,N,Y,37.2854828,-121.9852337
PAST SALE,August-6-2021,Single Family Residential,5257 Elmwood Dr,SAN JOSE,CA,95130,1800000,4,2.0,SAN JOSE,1460,7700,1958,125,1233,,Sold,,,https://www.redfin.com/CA/San-Jose/5257-Elmwood-Dr-95130/home/1466758,MLSListings,ML81843772,N,Y,37.2877024,-121.9930299
PAST SALE,December-1-2017,Single Family Residential,4835 Alex Dr,SAN JOSE,CA,95130,1670000,4,2.0,SAN JOSE,1433,6700,1964,1469,1165,,Sold,,,https://www.redfin.com/CA/San-Jose/4835-Alex-Dr-95130/home/1488051,MLSListings,ML81683333,N,Y,37.2797785,-121.9860778
PAST SALE,August-10-2021,Single Family Residential,1588 Vallejo Dr,SAN JOSE,CA,95130,1400000,3,2.0,SAN JOSE,1428,9060,1958,121,980,,Sold,,,https://www.redfin.com/CA/San-Jose/1588-Vallejo-Dr-95130/home/1534509,MLSListings,ML81849236,N,Y,37.2936832,-121.984212
PAST SALE,August-13-2021,Single Family Residential,2437 Grandby Dr,SAN JOSE,CA,95130,1600000,3,2.0,SAN JOSE,1201,6363,1959,118,1332,,Sold,,,https://www.redfin.com/CA/San-Jose/2437-Grandby-Dr-95130/home/814936,MLSListings,ML81849162,N,Y,37.2781445,-121.9870107
PAST SALE,July-23-2020,Single Family Residential,5057 Bucknall Rd,SAN JOSE,CA,95130,1520000,4,2.0,SAN JOSE,1788,7867,1960,504,850,,Sold,,,https://www.redfin.com/CA/San-Jose/5057-Bucknall-Rd-95130/home/813692,MLSListings,ML81793903,N,Y,37.2835169,-121.9904534
PAST SALE,May-31-2019,Single Family Residential,1389 Wylie Way,SAN JOSE,CA,95130,1500000,4,2.0,SAN JOSE,1502,7560,1959,923,999,,Sold,,,https://www.redfin.com/CA/San-Jose/1389-Wylie-Way-95130/home/1096917,MLSListings,ML81748440,N,Y,37.2983358,-121.9687511
PAST SALE,March-1-2021,Single Family Residential,1404 Vallejo Dr,SAN JOSE,CA,95130,1625000,4,3.0,SAN JOSE,2068,8297,1958,283,786,,Sold,,,https://www.redfin.com/CA/San-Jose/1404-Vallejo-Dr-95130/home/550637,MLSListings,ML81827118,N,Y,37.2988599,-121.9781256
PAST SALE,July-6-2018,Single Family Residential,2474 Grandby Dr,San Jose,CA,95130,1663200,4,2.0,San Jose,1574,6268,1959,1252,1057,,Sold,,,https://www.redfin.com/CA/San-Jose/2474-Grandby-Dr-95130/home/1402324,BAREIS,21814553,N,Y,37.2775302,-121.9863665
PAST SALE,May-17-2021,Single Family Residential,4832 Bannock Cir,SAN JOSE,CA,95130,1633000,3,2.0,SAN JOSE,1320,6103,1961,206,1237,,Sold,,,https://www.redfin.com/CA/San-Jose/4832-Bannock-Cir-95130/home/815194,MLSListings,ML81834766,N,Y,37.2743973,-121.9857224
PAST SALE,June-21-2019,Single Family Residential,17851 Los Alamos Dr,SAN JOSE,CA,95130,1500000,3,1.5,SAN JOSE,1660,10164,1950,902,904,,Sold,,,https://www.redfin.com/CA/SAN-JOSE/17851-LOS-ALAMOS-DR-95130/home/1725414,MLSListings,ML81736871,N,Y,37.296181,-121.982825
PAST SALE,November-9-2020,Single Family Residential,1442 Piland Dr,SAN JOSE,CA,95130,1555000,4,2.0,SAN JOSE,1502,7412,1959,395,1035,,Sold,,,https://www.redfin.com/CA/San-Jose/1442-Piland-Dr-95130/home/757596,MLSListings,ML81813340,N,Y,37.2976206,-121.9668183
PAST SALE,,Single Family Residential,5059 Bobbie Ave,San Jose,CA,95130,1225000,3,2.0,,1230,7815,1963,,996,,,,,https://www.redfin.com/CA/San-Jose/5059-Bobbie-Ave-95130/home/552263,,,N,Y,37.2812521,-121.990298
PAST SALE,June-11-2021,Single Family Residential,4919 Harmony Way,SAN JOSE,CA,95130,1780000,3,2.0,SAN JOSE,1250,6075,1958,181,1424,,Sold,,,https://www.redfin.com/CA/San-Jose/4919-Harmony-Way-95130/home/756376,MLSListings,ML81842428,N,Y,37.2860737,-121.9877659
PAST SALE,June-21-2021,Single Family Residential,2288 Maroel Dr,SAN JOSE,CA,95130,1710000,3,2.0,SAN JOSE,1181,5441,1963,171,1448,,Sold,,,https://www.redfin.com/CA/San-Jose/2288-Maroel-Dr-95130/home/1402224,MLSListings,ML81844006,N,Y,37.2806398,-121.9855891
PAST SALE,September-16-2020,Single Family Residential,4799 Norwich Way,SAN JOSE,CA,95130,1350000,3,2.0,SAN JOSE,1230,6327,1963,449,1098,,Sold,,,https://www.redfin.com/CA/San-Jose/4799-Norwich-Way-95130/home/812780,MLSListings,ML81806005,N,Y,37.282906,-121.985678
PAST SALE,May-31-2018,Single Family Residential,4810 Grimsby Dr,SAN JOSE,CA,95130,1600000,4,2.0,SAN JOSE,1604,5436,1963,1288,998,,Sold,,,https://www.redfin.com/CA/San-Jose/4810-Grimsby-Dr-95130/home/1861190,MLSListings,ML81701380,N,Y,37.2800417,-121.9860778
PAST SALE,August-15-2017,Single Family Residential,4941 Harmony Way,SAN JOSE,CA,95130,1460000,3,2.0,SAN JOSE,1250,6000,1958,1577,1168,,Sold,,,https://www.redfin.com/CA/San-Jose/4941-Harmony-Way-95130/home/839760,MLSListings,ML81670162,N,Y,37.2860527,-121.9882101
PAST SALE,,Single Family Residential,4499 Madoc Way,San Jose,CA,95130,1760000,4,2.0,,1596,6029,1959,,1103,,,,,https://www.redfin.com/CA/San-Jose/4499-Madoc-Way-95130/home/887237,,,N,Y,37.2822725,-121.9814132
PAST SALE,June-22-2018,Single Family Residential,4523 Madoc Way,SAN JOSE,CA,95130,1460000,4,2.0,SAN JOSE,1602,6058,1959,1266,911,,Sold,,,https://www.redfin.com/CA/San-Jose/4523-Madoc-Way-95130/home/1765348,MLSListings,ML81707078,N,Y,37.2822019,-121.9818352
PAST SALE,April-28-2017,Single Family Residential,4434 Grimsby Dr,SAN JOSE,CA,95130,1510000,5,2.0,SAN JOSE,1867,6011,1962,1686,809,,Sold,,,https://www.redfin.com/CA/San-Jose/4434-Grimsby-Dr-95130/home/747043,MLSListings,ML81644499,N,Y,37.2802787,-121.9801685
PAST SALE,June-17-2019,Single Family Residential,4416 Grimsby Dr,SAN JOSE,CA,95130,1360000,3,2.0,SAN JOSE,1110,6142,1962,906,1225,,Sold,,,https://www.redfin.com/CA/San-Jose/4416-Grimsby-Dr-95130/home/812192,MLSListings,ML81748874,N,Y,37.2803347,-121.9798582
PAST SALE,May-24-2017,Single Family Residential,2226 Weston Dr,SAN JOSE,CA,95130,1200000,3,2.0,SAN JOSE,1388,6400,1959,1660,865,,Sold,,,https://www.redfin.com/CA/San-Jose/2226-Weston-Dr-95130/home/1765349,MLSListings,ML81648344,N,Y,37.2816241,-121.9792585
PAST SALE,October-28-2019,Single Family Residential,4809 Alex Dr,SAN JOSE,CA,95130,1405000,4,2.0,SAN JOSE,1433,5532,1964,773,980,,Sold,,,https://www.redfin.com/CA/San-Jose/4809-Alex-Dr-95130/home/1532192,MLSListings,ML81764379,N,Y,37.2797727,-121.9857224
PAST SALE,July-19-2018,Single Family Residential,4849 Alex Dr,SAN JOSE,CA,95130,1640000,4,2.5,SAN JOSE,1557,5856,1963,1239,1053,,Sold,,,https://www.redfin.com/CA/San-Jose/4849-Alex-Dr-95130/home/872493,MLSListings,ML81708638,N,Y,37.2797869,-121.9862999
PAST SALE,December-7-2018,Single Family Residential,4467 Alex Dr,SAN JOSE,CA,95130,1450000,4,2.0,SAN JOSE,1538,6099,1962,1098,943,,Sold,,,https://www.redfin.com/CA/San-Jose/4467-Alex-Dr-95130/home/812196,MLSListings,ML81729677,N,Y,37.2799863,-121.9803914
PAST SALE,June-14-2017,Single Family Residential,4494 Norwich Way,SAN JOSE,CA,95130,1350000,3,2.0,SAN JOSE,1163,5973,1959,1639,1161,,Sold,,,https://www.redfin.com/CA/San-Jose/4494-Norwich-Way-95130/home/946194,MLSListings,ML81652510,N,Y,37.2825357,-121.9814132
PAST SALE,April-14-2020,Single Family Residential,4460 Norwich Way,SAN JOSE,CA,95130,1406000,3,2.0,SAN JOSE,1302,6036,1959,604,1080,,Sold,,,https://www.redfin.com/CA/San-Jose/4460-Norwich-Way-95130/home/813185,MLSListings,ML81785859,N,Y,37.2824839,-121.9808356
PAST SALE,April-19-2017,Single Family Residential,4475 Madoc Way,SAN JOSE,CA,95130,1180000,3,1.0,SAN JOSE,1036,5974,1959,1695,1139,,Sold,,,https://www.redfin.com/CA/San-Jose/4475-Madoc-Way-95130/home/813197,MLSListings,ML81643079,N,Y,37.2822667,-121.9810578
PAST SALE,June-15-2021,Single Family Residential,5012 Mccoy Ave,SAN JOSE,CA,95130,1330002,3,1.0,SAN JOSE,1036,6088,1959,177,1284,,Sold,,,https://www.redfin.com/CA/San-Jose/5012-McCoy-Ave-95130/home/839798,MLSListings,ML81844094,N,Y,37.2760034,-121.9882545
PAST SALE,August-13-2021,Single Family Residential,4813 Montreal Dr,SAN JOSE,CA,95130,1900000,4,2.0,SAN JOSE,1302,6195,1959,118,1459,,Sold,,,https://www.redfin.com/CA/San-Jose/4813-Montreal-Dr-95130/home/814171,MLSListings,ML81853238,N,Y,37.2758308,-121.9854558
PAST SALE,October-21-2019,Single Family Residential,5197 Tisdale Way,SAN JOSE,CA,95130,1355000,3,2.0,SAN JOSE,1127,6300,1960,780,1202,,Sold,,,https://www.redfin.com/CA/San-Jose/5197-Tisdale-Way-95130/home/813975,MLSListings,ML81758595,N,Y,37.2749737,-121.991675
PAST SALE,April-13-2018,Single Family Residential,5149 Betlo Ct,SAN JOSE,CA,95130,1850000,4,2.0,SAN JOSE,1700,6902,1964,1336,1088,,Sold,,,https://www.redfin.com/CA/San-Jose/5149-Betlo-Ct-95130/home/814310,MLSListings,ML81693522,N,Y,37.2820186,-121.9914974
PAST SALE,December-10-2016,Single Family Residential,5165 Shalen Ct,SAN JOSE,CA,95130,1250000,3,2.0,SAN JOSE,1287,10000,1963,1825,971,,Sold,,,https://www.redfin.com/CA/San-Jose/5165-Shalen-Ct-95130/home/665138,MLSListings,ML81632672,N,Y,37.2827398,-121.9917861
PAST SALE,March-21-2019,Single Family Residential,2164 Arleen Way,SAN JOSE,CA,95130,1590000,4,3.0,SAN JOSE,1676,6373,1958,994,949,,Sold,,,https://www.redfin.com/CA/San-Jose/2164-Arleen-Way-95130/home/814299,MLSListings,ML81738124,N,Y,37.2822691,-121.9921637
PAST SALE,April-30-2020,Single Family Residential,2255 Chaparral Ave,SAN JOSE,CA,95130,1548000,3,2.0,SAN JOSE,1639,6845,1965,588,944,,Sold,,,https://www.redfin.com/CA/San-Jose/2255-Chaparral-Ave-95130/home/813662,MLSListings,ML81784079,N,Y,37.2812819,-121.9893873
PAST SALE,October-20-2020,Single Family Residential,2275 Chaparral Ave,SAN JOSE,CA,95130,1410000,4,2.0,SAN JOSE,1630,5457,1963,415,865,,Sold,,,https://www.redfin.com/CA/San-Jose/2275-Chaparral-Ave-95130/home/1063090,MLSListings,ML81811699,N,Y,37.2807008,-121.9883212
PAST SALE,July-14-2017,Single Family Residential,12826 Lantana Ave,SARATOGA,CA,95070,1650000,4,2.0,SARATOGA,2154,11100,1952,1609,766,,Sold,,,https://www.redfin.com/CA/Saratoga/12826-Lantana-Ave-95070/home/814750,MLSListings,ML81654717,N,Y,37.2817606,-121.9866109
PAST SALE,August-28-2017,Single Family Residential,2254 Chaparral Ave,SAN JOSE,CA,95130,1500000,4,2.0,SAN JOSE,1354,9100,1963,1564,1108,,Sold,,,https://www.redfin.com/CA/San-Jose/2254-Chaparral-Ave-95130/home/1614945,MLSListings,ML81671464,N,Y,37.2813819,-121.9887432
PAST SALE,June-4-2018,Single Family Residential,5140 Bobbie Ave,SAN JOSE,CA,95130,1675000,4,2.0,SAN JOSE,1354,6250,1963,1284,1237,,Sold,,,https://www.redfin.com/CA/San-Jose/5140-Bobbie-Ave-95130/home/814337,MLSListings,ML81702515,N,Y,37.2807954,-121.991253
PAST SALE,December-28-2020,Single Family Residential,2035 Paseo Olivos Ct,SAN JOSE,CA,95130,1900000,4,3.0,SAN JOSE,2195,8494,1961,346,866,,Sold,,,https://www.redfin.com/CA/San-Jose/2035-Paseo-Olivos-Ct-95130/home/1026427,MLSListings,ML81823141,N,Y,37.2844609,-121.989565
PAST SALE,November-20-2020,Single Family Residential,2043 Paseo Olivos Ct,SAN JOSE,CA,95130,1510000,3,2.0,SAN JOSE,1302,6921,1961,384,1160,,Sold,,,https://www.redfin.com/CA/San-Jose/2043-Paseo-Olivos-Ct-95130/home/1659879,MLSListings,ML81815370,N,Y,37.2841347,-121.9895872
PAST SALE,May-21-2019,Single Family Residential,5035 Bucknall Rd,SAN JOSE,CA,95130,1450000,4,3.0,SAN JOSE,1732,6011,1961,933,837,,Sold,,,https://www.redfin.com/CA/San-Jose/5035-Bucknall-Rd-95130/home/1431888,MLSListings,ML81747569,N,Y,37.2835321,-121.9896538
PAST SALE,,Single Family Residential,2072 Mayfield Ave,San Jose,CA,95130,1650000,3,2.0,,1518,7417,1960,,1087,,,,,https://www.redfin.com/CA/San-Jose/2072-Mayfield-Ave-95130/home/814763,,,N,Y,37.2839046,-121.9878547
